age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
54,admin.,married,primary,no,11686,yes,yes,cellular,114,1,-1,0,unknown,no
55,technician,single,secondary,no,99,yes,no,cellular,300,1,370,3,failure,no
54,self-employed,married,tertiary,no,66,yes,no,telephone,246,2,-1,0,unknown,no
60,admin.,single,secondary,no,860,yes,no,cellular,318,1,-1,0,unknown,no
55,technician,married,secondary,no,-14,yes,no,cellular,82,4,-1,0,unknown,no
55,blue-collar,married,primary,no,2102,yes,no,cellular,64,4,371,1,failure,no
59,blue-collar,married,secondary,no,1635,yes,no,telephone,48,1,-1,0,unknown,no
53,admin.,single,secondary,no,545,yes,no,cellular,305,1,370,1,failure,no
54,retired,divorced,tertiary,no,349,yes,no,cellular,176,2,175,1,failure,no
52,management,married,tertiary,no,23552,yes,no,cellular,507,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,-108,yes,no,cellular,11,12,175,3,other,no
58,entrepreneur,married,secondary,no,670,yes,no,cellular,1272,1,-1,0,unknown,yes
60,retired,divorced,tertiary,no,-134,no,no,cellular,243,1,271,4,failure,no
54,services,divorced,secondary,no,1012,yes,no,cellular,33,3,175,2,other,no
58,blue-collar,single,secondary,no,119,yes,yes,cellular,985,1,-1,0,unknown,yes
53,management,married,secondary,no,218,yes,no,cellular,27,6,344,12,failure,no
54,management,married,tertiary,no,384,yes,no,cellular,30,7,-1,0,unknown,no
55,management,married,tertiary,no,5709,yes,no,cellular,442,1,-1,0,unknown,no
56,blue-collar,married,primary,no,351,yes,no,telephone,179,4,-1,0,unknown,no
51,blue-collar,married,secondary,no,518,yes,no,cellular,918,1,-1,0,unknown,yes
55,admin.,married,secondary,no,859,no,no,telephone,148,6,308,1,failure,no
52,admin.,divorced,secondary,no,3029,yes,yes,cellular,65,2,285,2,failure,no
51,blue-collar,married,primary,no,480,yes,no,cellular,189,1,326,5,failure,no
51,blue-collar,married,primary,no,42,yes,no,cellular,51,2,342,3,failure,no
58,retired,married,secondary,no,624,yes,no,cellular,393,1,-1,0,unknown,no
51,admin.,married,secondary,no,-287,yes,no,cellular,814,1,-1,0,unknown,no
59,admin.,married,secondary,no,92,yes,no,cellular,139,2,350,1,failure,no
51,blue-collar,married,primary,no,1164,yes,no,cellular,100,1,369,2,failure,no
57,admin.,single,secondary,no,3551,yes,no,cellular,458,1,-1,0,unknown,yes
56,blue-collar,married,primary,no,373,yes,no,cellular,179,1,350,1,failure,no
52,blue-collar,married,primary,no,-637,yes,yes,cellular,161,5,174,2,failure,no
56,management,married,primary,no,31,yes,no,cellular,215,2,-1,0,unknown,no
59,services,married,primary,no,64,yes,yes,telephone,370,2,-1,0,unknown,no
51,management,married,secondary,no,1250,yes,no,cellular,209,2,-1,0,unknown,no
60,self-employed,married,secondary,no,18,yes,yes,cellular,399,4,343,1,other,no
59,admin.,married,secondary,no,1575,yes,no,cellular,301,3,263,11,success,no
58,blue-collar,married,primary,no,1596,yes,no,cellular,470,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,143,yes,no,cellular,278,2,309,5,failure,no
57,management,married,primary,no,785,yes,no,cellular,169,1,-1,0,unknown,no
54,retired,married,primary,no,-58,no,no,cellular,143,4,-1,0,unknown,no
54,technician,divorced,secondary,no,-11,yes,no,cellular,168,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,555,yes,no,cellular,314,2,-1,0,unknown,no
52,retired,single,secondary,no,316,no,no,cellular,463,3,-1,0,unknown,no
56,admin.,married,secondary,no,550,yes,no,cellular,398,2,-1,0,unknown,no
51,services,single,primary,no,2499,yes,no,cellular,98,5,-1,0,unknown,no
59,admin.,married,secondary,no,145,yes,no,telephone,556,2,287,13,success,yes
55,housemaid,married,secondary,no,167,yes,no,cellular,178,3,357,7,failure,no
52,housemaid,married,secondary,no,411,yes,no,telephone,210,3,-1,0,unknown,no
58,entrepreneur,married,primary,no,1153,yes,yes,telephone,206,6,337,6,failure,no
52,retired,married,primary,no,752,yes,no,telephone,339,4,347,2,failure,no
60,blue-collar,married,primary,no,193,yes,no,telephone,89,2,-1,0,unknown,no
60,technician,married,secondary,no,-247,yes,no,telephone,472,2,351,1,failure,no
52,blue-collar,married,primary,no,1141,yes,no,cellular,22,5,-1,0,unknown,no
53,admin.,divorced,secondary,no,28,yes,yes,cellular,673,4,-1,0,unknown,no
58,blue-collar,single,primary,no,26,yes,no,cellular,600,4,-1,0,unknown,no
54,retired,divorced,tertiary,no,185,yes,no,telephone,413,6,-1,0,unknown,no
57,retired,married,primary,no,13,yes,no,cellular,164,2,366,2,failure,no
57,retired,divorced,secondary,no,-663,yes,no,cellular,210,1,351,2,failure,no
55,retired,married,secondary,no,918,yes,no,cellular,87,3,364,1,failure,no
56,management,divorced,tertiary,no,1263,yes,no,cellular,155,1,-1,0,unknown,no
51,services,single,secondary,no,516,yes,no,cellular,370,1,363,1,failure,no
58,blue-collar,married,secondary,no,602,yes,no,cellular,201,1,-1,0,unknown,no
54,technician,married,secondary,no,324,yes,no,telephone,51,1,-1,0,unknown,no
51,blue-collar,married,primary,no,40,yes,no,cellular,79,1,370,1,failure,no
55,self-employed,married,tertiary,no,1810,yes,no,cellular,296,1,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,61,yes,no,cellular,61,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,6004,yes,no,cellular,133,1,274,6,failure,no
55,management,divorced,tertiary,no,2171,yes,yes,telephone,318,5,176,1,success,no
55,blue-collar,married,primary,no,-636,yes,no,telephone,15,5,348,3,failure,no
57,admin.,single,secondary,no,1615,yes,no,cellular,99,1,-1,0,unknown,no
53,admin.,single,secondary,no,233,yes,no,cellular,101,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,7180,yes,no,cellular,276,1,364,1,success,no
53,admin.,married,secondary,no,-1601,no,yes,cellular,82,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,33,no,yes,cellular,204,1,331,3,success,no
51,blue-collar,married,primary,no,864,yes,no,cellular,321,1,-1,0,unknown,no
54,blue-collar,single,primary,no,-119,yes,no,cellular,261,1,-1,0,unknown,no
52,admin.,married,secondary,no,146,yes,yes,cellular,108,1,-1,0,unknown,no
58,retired,single,tertiary,no,1411,yes,no,cellular,425,2,-1,0,unknown,no
55,entrepreneur,married,tertiary,no,323,yes,yes,cellular,200,1,-1,0,unknown,no
53,admin.,married,secondary,no,8892,yes,no,cellular,177,1,174,1,failure,no
51,blue-collar,married,primary,no,3185,yes,no,cellular,154,1,174,2,failure,no
52,blue-collar,married,secondary,no,1117,yes,no,cellular,365,1,-1,0,unknown,no
58,retired,married,primary,no,747,yes,yes,telephone,104,1,-1,0,unknown,no
59,management,married,secondary,no,771,no,no,telephone,125,2,370,3,failure,no
51,admin.,married,secondary,no,42,yes,no,cellular,80,2,-1,0,unknown,no
51,blue-collar,divorced,primary,no,37,yes,no,cellular,341,1,-1,0,unknown,no
55,blue-collar,divorced,unknown,no,276,yes,no,cellular,35,1,-1,0,unknown,no
59,blue-collar,married,primary,no,-91,yes,no,cellular,239,1,369,5,failure,no
56,management,divorced,primary,no,26,yes,no,cellular,194,4,359,2,other,no
52,services,married,primary,no,306,yes,no,cellular,650,5,-1,0,unknown,yes
59,admin.,married,secondary,no,506,yes,no,cellular,281,1,-1,0,unknown,no
51,unemployed,married,secondary,no,-13,yes,no,cellular,361,1,364,1,failure,no
51,blue-collar,divorced,primary,no,-19,yes,no,cellular,829,1,296,11,failure,yes
57,blue-collar,married,primary,no,649,yes,no,cellular,169,2,-1,0,unknown,no
59,services,married,secondary,no,2965,yes,no,cellular,1970,3,-1,0,unknown,yes
55,management,married,primary,no,1691,yes,no,cellular,358,2,174,1,failure,no
52,blue-collar,married,secondary,no,5828,yes,no,telephone,276,2,-1,0,unknown,no
51,blue-collar,divorced,secondary,no,581,yes,no,cellular,107,7,173,2,other,no
53,management,married,tertiary,no,-1112,yes,no,cellular,53,3,308,1,failure,no
60,management,married,primary,no,-70,yes,no,cellular,65,2,-1,0,unknown,no
57,management,divorced,tertiary,no,408,yes,no,cellular,402,2,351,1,failure,no
57,services,single,primary,no,3777,yes,no,telephone,65,2,-1,0,unknown,no
53,admin.,married,primary,no,234,yes,no,telephone,53,7,-1,0,unknown,no
60,management,divorced,secondary,no,0,yes,no,telephone,65,4,350,6,failure,no
58,management,married,tertiary,no,4152,yes,no,cellular,76,7,13,6,success,no
51,technician,married,secondary,no,-491,yes,yes,cellular,805,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,707,yes,no,telephone,97,5,-1,0,unknown,no
57,blue-collar,married,secondary,no,25,yes,no,cellular,378,2,359,1,failure,no
56,technician,married,unknown,no,84,yes,no,cellular,65,2,370,1,failure,no
51,services,married,secondary,no,107,yes,no,telephone,99,2,369,4,failure,no
51,blue-collar,married,primary,no,1203,yes,yes,telephone,25,4,350,7,failure,no
52,management,divorced,secondary,no,-607,yes,no,cellular,449,6,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,telephone,179,3,257,6,other,no
55,retired,married,secondary,no,1279,yes,no,cellular,446,3,357,8,other,no
55,technician,married,tertiary,no,639,yes,no,telephone,992,5,370,3,other,no
53,technician,married,secondary,no,6831,no,no,cellular,1130,2,-1,0,unknown,yes
52,entrepreneur,married,secondary,no,3332,yes,yes,cellular,182,4,-1,0,unknown,no
51,entrepreneur,married,secondary,no,934,yes,yes,cellular,164,3,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,903,yes,no,telephone,536,3,-1,0,unknown,no
56,blue-collar,married,secondary,no,126,no,no,cellular,113,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,244,yes,no,cellular,465,3,-1,0,unknown,no
58,services,married,primary,no,2946,yes,no,cellular,467,1,-1,0,unknown,yes
55,self-employed,married,secondary,no,203,yes,no,telephone,9,5,174,12,other,no
54,admin.,single,secondary,no,3344,yes,no,cellular,12,8,-1,0,unknown,no
52,management,married,secondary,no,2216,yes,yes,cellular,161,1,332,8,failure,no
52,admin.,divorced,secondary,no,1135,yes,no,cellular,248,1,-1,0,unknown,no
54,services,married,primary,no,8,yes,no,cellular,143,1,-1,0,unknown,no
56,blue-collar,married,primary,no,828,yes,no,cellular,214,1,349,1,failure,no
55,blue-collar,divorced,primary,no,8180,no,no,cellular,854,2,360,1,failure,yes
53,services,divorced,primary,no,146,yes,no,cellular,149,1,370,1,failure,no
54,retired,married,secondary,no,1139,yes,no,cellular,155,1,177,7,failure,no
59,management,married,tertiary,no,2260,yes,no,cellular,303,1,-1,0,unknown,no
55,management,married,primary,no,366,yes,no,cellular,161,1,364,1,failure,no
55,retired,married,secondary,no,785,yes,no,cellular,47,1,370,2,failure,no
60,blue-collar,married,secondary,no,1407,yes,no,cellular,112,1,370,1,failure,no
55,retired,married,primary,no,-966,no,yes,cellular,104,1,-1,0,unknown,no
51,blue-collar,single,secondary,no,708,yes,no,telephone,391,1,364,1,failure,no
57,services,married,secondary,no,0,yes,no,cellular,16,9,282,3,other,no
53,services,single,secondary,no,4778,yes,no,cellular,83,1,-1,0,unknown,no
51,management,divorced,tertiary,no,-256,yes,yes,cellular,97,1,-1,0,unknown,no
54,blue-collar,married,primary,no,316,yes,no,cellular,240,1,-1,0,unknown,no
58,self-employed,married,secondary,no,28318,yes,no,cellular,168,2,-1,0,unknown,no
53,management,married,tertiary,no,261,yes,no,telephone,154,2,336,2,failure,no
58,blue-collar,divorced,primary,no,2246,yes,no,cellular,294,2,-1,0,unknown,no
52,management,divorced,tertiary,no,482,yes,no,cellular,162,4,365,1,failure,no
52,self-employed,married,secondary,no,213,yes,no,cellular,164,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,-256,yes,yes,cellular,92,1,370,2,failure,no
54,retired,divorced,tertiary,no,2682,yes,no,cellular,334,1,-1,0,unknown,no
55,services,single,secondary,no,1126,yes,no,telephone,166,1,-1,0,unknown,no
54,management,divorced,tertiary,no,-449,yes,no,cellular,691,1,-1,0,unknown,yes
54,blue-collar,divorced,unknown,no,-473,yes,no,cellular,239,1,351,2,failure,no
52,blue-collar,married,secondary,no,633,yes,no,cellular,292,1,-1,0,unknown,no
55,blue-collar,divorced,unknown,no,1545,yes,no,cellular,59,1,345,2,failure,no
51,blue-collar,married,secondary,no,500,no,no,cellular,471,1,-1,0,unknown,no
56,retired,divorced,primary,no,48,yes,no,cellular,132,2,-1,0,unknown,no
56,admin.,single,secondary,no,3309,yes,no,cellular,65,1,-1,0,unknown,no
53,management,married,tertiary,no,-388,yes,no,cellular,111,3,356,1,other,no
57,blue-collar,single,primary,no,739,yes,no,cellular,172,2,364,1,failure,no
60,blue-collar,married,primary,no,2147,no,no,telephone,213,1,-1,0,unknown,no
58,admin.,divorced,secondary,no,8548,yes,no,cellular,175,8,-1,0,unknown,no
52,technician,married,tertiary,no,136,yes,no,telephone,46,2,287,10,other,no
59,blue-collar,married,primary,no,5788,no,no,cellular,56,2,350,2,failure,no
59,retired,divorced,secondary,no,5845,no,no,cellular,1060,2,-1,0,unknown,yes
51,blue-collar,married,primary,no,354,yes,no,cellular,276,2,344,1,other,no
51,blue-collar,married,secondary,no,814,yes,no,cellular,17,8,-1,0,unknown,no
55,management,married,primary,no,338,yes,no,cellular,8,4,300,5,failure,no
53,services,divorced,secondary,no,765,yes,no,cellular,959,3,174,7,other,yes
54,blue-collar,married,secondary,no,-135,yes,no,cellular,152,3,370,2,failure,no
53,self-employed,married,primary,no,862,yes,no,telephone,267,4,-1,0,unknown,no
53,retired,married,secondary,no,6095,yes,yes,cellular,410,5,-1,0,unknown,no
56,blue-collar,married,primary,no,309,yes,no,cellular,198,2,367,4,failure,no
55,blue-collar,married,primary,no,-219,yes,no,telephone,427,2,364,4,failure,no
59,housemaid,divorced,primary,no,502,yes,no,telephone,27,3,-1,0,unknown,no
51,self-employed,married,secondary,no,421,yes,no,cellular,306,4,-1,0,unknown,no
55,admin.,divorced,secondary,no,-288,yes,no,cellular,62,4,352,2,failure,no
57,blue-collar,married,secondary,no,0,yes,no,cellular,125,5,-1,0,unknown,no
52,management,married,tertiary,no,751,no,no,cellular,165,4,371,5,failure,no
59,retired,married,tertiary,no,422,yes,no,cellular,647,4,-1,0,unknown,yes
57,services,married,secondary,no,530,yes,no,telephone,10,7,360,7,failure,no
51,services,married,secondary,no,5885,yes,no,cellular,172,1,-1,0,unknown,no
60,retired,divorced,secondary,no,496,yes,no,cellular,655,2,-1,0,unknown,yes
52,blue-collar,divorced,primary,no,-100,yes,no,cellular,7,4,340,15,other,no
51,management,married,tertiary,no,0,yes,no,cellular,60,1,343,7,failure,no
56,services,single,secondary,no,-40,yes,no,cellular,311,1,368,2,failure,yes
57,management,married,tertiary,no,334,yes,no,cellular,169,2,365,2,failure,no
52,blue-collar,married,secondary,no,1039,yes,yes,telephone,146,4,-1,0,unknown,no
51,blue-collar,divorced,secondary,no,113,no,no,cellular,71,3,-1,0,unknown,no
60,admin.,divorced,secondary,no,174,yes,no,cellular,241,1,364,1,failure,no
57,admin.,divorced,primary,no,179,yes,no,cellular,67,1,368,2,failure,no
59,management,married,primary,no,2345,yes,no,cellular,399,1,-1,0,unknown,no
51,housemaid,divorced,primary,no,94,yes,no,cellular,77,1,297,4,failure,no
57,admin.,married,secondary,no,-967,yes,no,telephone,8,7,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,3573,no,no,cellular,44,1,-1,0,unknown,no
55,technician,married,tertiary,no,-466,yes,no,cellular,901,1,-1,0,unknown,yes
53,blue-collar,single,primary,no,210,yes,no,cellular,984,1,368,1,failure,no
58,technician,married,primary,no,10,yes,no,cellular,298,1,-1,0,unknown,no
56,technician,married,secondary,no,276,yes,no,cellular,301,1,368,1,failure,no
58,blue-collar,married,primary,no,781,yes,no,cellular,74,2,-1,0,unknown,no
60,blue-collar,married,primary,no,38,yes,no,cellular,109,11,373,1,other,no
60,management,single,tertiary,no,560,no,no,cellular,730,5,-1,0,unknown,yes
58,housemaid,married,primary,no,260,yes,no,telephone,71,5,364,3,failure,no
55,blue-collar,married,secondary,no,1078,yes,yes,cellular,41,1,-1,0,unknown,no
53,management,divorced,tertiary,no,50,yes,no,cellular,669,1,337,3,failure,yes
55,services,married,primary,no,-747,yes,no,cellular,265,7,-1,0,unknown,no
54,unemployed,married,secondary,no,582,yes,no,cellular,693,5,372,2,failure,yes
51,management,divorced,tertiary,no,-227,yes,no,cellular,404,1,-1,0,unknown,no
52,blue-collar,married,primary,no,134,yes,no,cellular,81,2,295,3,failure,no
58,blue-collar,married,primary,no,5431,yes,yes,cellular,327,3,374,1,failure,no
60,retired,divorced,secondary,no,-639,yes,no,cellular,585,1,-1,0,unknown,yes
52,blue-collar,married,primary,no,2396,yes,no,cellular,48,7,-1,0,unknown,no
60,retired,divorced,secondary,no,4974,yes,no,cellular,80,4,-1,0,unknown,no
52,technician,married,primary,no,-50,yes,no,cellular,129,2,-1,0,unknown,no
52,technician,divorced,secondary,no,144,yes,no,cellular,362,1,-1,0,unknown,no
51,technician,married,secondary,no,1174,yes,no,cellular,301,1,-1,0,unknown,no
58,blue-collar,married,primary,no,66,yes,no,cellular,184,4,-1,0,unknown,no
57,management,married,secondary,no,39,yes,no,cellular,114,2,-1,0,unknown,no
56,retired,divorced,tertiary,no,-458,yes,no,cellular,406,4,296,3,failure,no
51,blue-collar,married,primary,no,129,yes,no,cellular,611,2,-1,0,unknown,yes
59,self-employed,married,primary,no,671,yes,no,cellular,57,2,332,3,failure,no
52,blue-collar,divorced,primary,no,29,yes,no,cellular,223,2,298,1,failure,no
57,technician,married,secondary,no,225,yes,no,telephone,22,7,337,12,failure,no
55,services,married,secondary,no,841,yes,no,cellular,140,9,372,4,failure,no
54,admin.,divorced,secondary,no,-394,yes,no,cellular,895,5,365,2,failure,no
56,technician,single,secondary,no,751,yes,no,cellular,43,8,177,5,failure,no
58,blue-collar,married,secondary,no,238,no,no,cellular,122,8,-1,0,unknown,no
60,blue-collar,married,primary,no,14,yes,yes,cellular,781,4,178,3,failure,no
57,retired,married,secondary,yes,32,yes,no,cellular,476,3,-1,0,unknown,no
54,management,married,tertiary,no,284,yes,yes,telephone,65,5,-1,0,unknown,no
57,admin.,married,secondary,no,407,yes,yes,cellular,166,3,-1,0,unknown,no
55,technician,divorced,tertiary,no,525,yes,no,cellular,28,8,366,4,other,no
55,blue-collar,married,primary,no,135,yes,no,cellular,641,6,-1,0,unknown,no
51,management,single,tertiary,no,297,yes,no,cellular,415,4,375,1,failure,yes
59,blue-collar,married,secondary,no,437,yes,no,telephone,73,4,-1,0,unknown,no
56,blue-collar,married,primary,no,827,yes,no,telephone,462,4,-1,0,unknown,yes
60,management,divorced,tertiary,no,-4057,yes,no,cellular,242,6,-1,0,unknown,no
54,blue-collar,married,secondary,no,1777,yes,no,cellular,13,5,178,6,success,no
56,services,married,secondary,no,6503,yes,yes,cellular,27,6,-1,0,unknown,no
52,admin.,married,secondary,no,2323,yes,no,cellular,45,4,-1,0,unknown,no
51,technician,married,secondary,no,614,yes,no,cellular,9,4,-1,0,unknown,no
57,blue-collar,married,secondary,no,1521,yes,yes,cellular,102,2,178,5,failure,no
59,blue-collar,married,secondary,no,32,yes,no,cellular,201,5,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,244,yes,yes,cellular,9,11,350,11,other,no
54,management,divorced,tertiary,no,0,yes,no,telephone,17,11,-1,0,unknown,no
54,self-employed,divorced,primary,no,4382,yes,no,telephone,193,4,-1,0,unknown,no
57,housemaid,married,primary,no,151,yes,no,cellular,14,4,-1,0,unknown,no
54,blue-collar,divorced,primary,no,215,yes,no,cellular,34,7,348,5,failure,no
56,management,divorced,tertiary,no,2959,yes,no,telephone,325,1,-1,0,unknown,no
53,services,single,secondary,no,1162,yes,no,cellular,185,1,178,1,failure,no
58,blue-collar,married,secondary,no,1075,yes,no,cellular,42,1,-1,0,unknown,no
57,admin.,married,secondary,no,403,yes,no,cellular,603,1,340,2,other,yes
53,blue-collar,divorced,primary,no,1815,yes,no,cellular,34,1,-1,0,unknown,no
54,services,married,secondary,no,882,yes,no,cellular,217,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,1859,yes,no,cellular,277,2,264,5,failure,no
55,blue-collar,married,secondary,no,3917,yes,no,cellular,565,1,-1,0,unknown,yes
52,admin.,single,unknown,no,872,yes,no,telephone,82,6,335,1,other,no
52,blue-collar,married,secondary,no,-194,yes,no,cellular,326,1,-1,0,unknown,no
55,retired,divorced,tertiary,no,0,no,no,cellular,616,1,370,1,success,yes
56,admin.,single,secondary,no,791,yes,no,cellular,103,2,-1,0,unknown,no
53,blue-collar,married,primary,no,273,yes,no,cellular,248,1,279,2,failure,no
60,retired,divorced,secondary,no,306,yes,no,cellular,76,3,-1,0,unknown,no
57,blue-collar,married,secondary,no,2058,yes,no,telephone,23,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,266,yes,no,cellular,87,2,299,3,other,no
57,services,divorced,primary,no,2225,yes,no,cellular,8,4,-1,0,unknown,no
54,retired,divorced,secondary,no,451,no,yes,cellular,42,4,280,5,failure,no
56,admin.,married,secondary,no,95,yes,no,cellular,428,2,-1,0,unknown,no
51,blue-collar,single,primary,no,55,yes,no,cellular,351,2,-1,0,unknown,no
59,retired,divorced,primary,no,47,yes,no,telephone,110,3,374,1,failure,no
56,blue-collar,married,secondary,no,876,yes,no,telephone,93,2,-1,0,unknown,no
58,management,married,primary,no,76,yes,no,telephone,54,4,-1,0,unknown,no
57,retired,married,primary,no,341,yes,no,telephone,27,10,-1,0,unknown,no
51,services,married,primary,no,636,yes,yes,telephone,36,6,-1,0,unknown,no
57,services,married,secondary,no,668,yes,yes,telephone,12,5,-1,0,unknown,no
58,management,divorced,tertiary,no,4256,no,no,cellular,121,1,-1,0,unknown,no
59,admin.,married,secondary,no,106,no,no,cellular,186,1,-1,0,unknown,yes
54,technician,married,tertiary,no,1188,yes,no,cellular,89,1,-1,0,unknown,no
55,management,married,unknown,no,1504,yes,no,cellular,338,2,-1,0,unknown,yes
59,management,married,tertiary,no,2239,no,no,cellular,431,1,-1,0,unknown,yes
51,management,married,tertiary,no,0,yes,no,cellular,168,1,-1,0,unknown,no
59,management,divorced,tertiary,yes,0,no,no,cellular,239,1,-1,0,unknown,no
58,retired,divorced,primary,no,720,no,no,telephone,250,1,94,4,success,no
59,services,single,secondary,no,0,no,no,cellular,320,1,-1,0,unknown,no
58,retired,divorced,primary,no,1194,yes,no,cellular,807,1,310,1,other,no
60,blue-collar,married,secondary,no,576,no,no,cellular,190,1,-1,0,unknown,no
54,management,married,tertiary,no,511,no,no,cellular,264,2,94,3,failure,no
53,blue-collar,married,unknown,no,2509,no,no,telephone,231,2,-1,0,unknown,yes
57,technician,married,secondary,no,573,yes,yes,cellular,105,2,-1,0,unknown,no
54,blue-collar,married,primary,no,258,no,no,telephone,86,1,88,1,failure,no
60,retired,divorced,tertiary,no,439,no,yes,cellular,464,1,321,1,failure,yes
54,technician,married,secondary,no,1299,yes,no,cellular,104,1,-1,0,unknown,no
56,retired,married,tertiary,no,281,no,no,cellular,185,1,83,2,success,no
56,retired,divorced,tertiary,no,13094,no,no,cellular,1064,1,-1,0,unknown,yes
55,retired,married,secondary,no,393,no,yes,cellular,176,1,-1,0,unknown,no
55,management,married,tertiary,no,496,no,no,cellular,85,1,-1,0,unknown,no
54,unemployed,married,secondary,no,1561,no,no,cellular,352,3,186,2,failure,yes
60,management,married,tertiary,no,205,no,no,cellular,107,2,-1,0,unknown,no
55,management,married,tertiary,no,42,no,no,cellular,318,1,-1,0,unknown,no
52,unemployed,married,secondary,no,5091,no,no,cellular,309,1,-1,0,unknown,no
56,entrepreneur,married,secondary,no,339,yes,no,cellular,251,1,98,3,other,no
58,technician,married,secondary,no,3399,no,no,cellular,1078,1,97,7,other,yes
51,entrepreneur,married,primary,no,1443,no,no,cellular,574,1,97,10,success,no
54,unknown,married,secondary,no,1157,no,no,cellular,98,2,-1,0,unknown,no
58,unemployed,married,secondary,no,68,no,no,cellular,169,2,-1,0,unknown,no
58,retired,married,secondary,no,2714,no,no,cellular,165,1,287,2,failure,yes
60,retired,divorced,tertiary,no,4,yes,no,cellular,400,3,358,2,failure,no
54,technician,married,tertiary,no,6507,no,no,cellular,145,1,-1,0,unknown,no
58,retired,married,primary,no,928,no,no,cellular,304,1,-1,0,unknown,no
59,management,divorced,tertiary,no,81,no,no,cellular,140,1,-1,0,unknown,no
52,technician,married,secondary,no,195,yes,no,cellular,145,1,98,2,failure,no
60,retired,married,tertiary,no,846,no,no,telephone,1346,1,-1,0,unknown,yes
59,management,married,tertiary,no,1831,no,no,cellular,245,2,98,2,failure,no
57,self-employed,married,tertiary,no,350,no,no,cellular,132,6,112,3,failure,no
60,management,married,tertiary,no,21088,yes,no,cellular,187,1,-1,0,unknown,no
51,management,married,tertiary,no,583,no,no,cellular,109,1,-1,0,unknown,no
60,admin.,married,unknown,no,1088,yes,no,cellular,149,1,-1,0,unknown,no
55,technician,divorced,secondary,no,217,yes,yes,cellular,176,1,-1,0,unknown,no
53,blue-collar,married,primary,no,655,yes,no,cellular,103,2,-1,0,unknown,no
56,services,divorced,primary,no,23,no,no,telephone,108,4,-1,0,unknown,no
60,retired,married,tertiary,no,3461,no,no,cellular,94,2,112,2,failure,no
60,management,married,tertiary,no,1574,no,no,cellular,189,2,349,1,failure,no
56,management,divorced,unknown,no,854,no,no,cellular,121,1,-1,0,unknown,no
60,retired,divorced,secondary,no,1923,no,no,cellular,282,1,-1,0,unknown,no
58,retired,married,primary,yes,-235,no,yes,telephone,93,2,-1,0,unknown,no
51,housemaid,married,unknown,no,2337,yes,no,cellular,133,2,41,5,success,no
60,housemaid,divorced,secondary,no,2063,no,no,cellular,95,1,99,2,failure,no
54,self-employed,single,tertiary,no,384,no,yes,cellular,200,1,-1,0,unknown,yes
51,housemaid,married,secondary,no,2239,no,no,cellular,1576,1,-1,0,unknown,no
54,retired,divorced,tertiary,no,3076,no,no,cellular,367,2,-1,0,unknown,yes
56,admin.,single,secondary,no,4118,no,no,telephone,165,1,-1,0,unknown,yes
58,housemaid,married,secondary,no,196,no,yes,cellular,110,3,-1,0,unknown,no
54,management,divorced,tertiary,no,55,yes,no,cellular,183,2,-1,0,unknown,no
55,admin.,divorced,secondary,no,1872,no,no,cellular,76,3,103,5,success,no
55,management,married,tertiary,no,39098,no,no,cellular,236,3,-1,0,unknown,no
52,technician,married,secondary,no,196,yes,yes,cellular,99,2,99,1,success,no
56,admin.,married,secondary,no,1671,no,no,cellular,158,2,-1,0,unknown,no
58,retired,married,secondary,no,3382,no,yes,cellular,294,2,309,2,failure,no
51,management,married,tertiary,no,994,no,no,cellular,414,3,-1,0,unknown,no
57,retired,married,tertiary,no,0,no,no,cellular,141,3,-1,0,unknown,no
55,admin.,married,secondary,no,602,no,no,cellular,324,3,90,2,success,yes
57,entrepreneur,married,secondary,no,2464,no,no,cellular,113,1,-1,0,unknown,no
57,management,married,tertiary,no,473,no,no,cellular,295,1,-1,0,unknown,yes
55,technician,married,secondary,no,511,yes,no,cellular,108,1,94,2,other,no
60,technician,married,secondary,no,1740,no,no,cellular,814,1,80,2,success,no
59,admin.,married,secondary,no,205,no,no,telephone,277,1,-1,0,unknown,no
59,retired,married,tertiary,no,1312,yes,no,cellular,244,2,-1,0,unknown,no
58,unemployed,single,tertiary,no,2094,no,no,cellular,161,2,-1,0,unknown,no
58,management,married,tertiary,no,2764,no,no,cellular,459,1,196,1,failure,no
53,technician,married,secondary,no,284,no,no,cellular,781,1,-1,0,unknown,yes
54,management,married,tertiary,no,534,no,no,cellular,177,2,-1,0,unknown,yes
55,technician,married,secondary,no,0,yes,yes,cellular,106,1,91,1,success,no
