age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
30,blue-collar,married,secondary,no,-135,yes,no,cellular,57,1,-1,0,unknown,no
27,blue-collar,married,unknown,no,409,yes,no,cellular,525,1,-1,0,unknown,yes
23,blue-collar,single,unknown,no,817,yes,no,cellular,123,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,275,yes,no,cellular,180,1,-1,0,unknown,no
27,blue-collar,single,primary,no,409,yes,no,cellular,276,4,301,2,success,no
29,technician,single,secondary,no,468,yes,no,cellular,37,1,370,3,failure,no
27,blue-collar,single,secondary,no,381,yes,no,cellular,143,1,-1,0,unknown,no
25,services,single,secondary,no,1119,yes,no,cellular,1063,1,-1,0,unknown,yes
24,admin.,single,secondary,no,3505,yes,no,cellular,317,1,355,1,other,no
29,services,single,secondary,no,40,yes,no,cellular,105,1,355,2,failure,no
29,self-employed,single,tertiary,no,476,yes,no,cellular,427,1,-1,0,unknown,yes
29,admin.,single,tertiary,no,1501,yes,no,cellular,316,1,-1,0,unknown,no
29,technician,single,secondary,no,-218,yes,no,cellular,73,2,-1,0,unknown,no
30,blue-collar,single,unknown,no,694,yes,yes,cellular,599,1,306,4,success,no
24,blue-collar,single,secondary,no,-287,yes,no,cellular,504,1,-1,0,unknown,no
27,technician,divorced,secondary,no,21,yes,no,cellular,336,1,356,1,failure,no
26,blue-collar,single,secondary,no,0,yes,no,cellular,82,4,-1,0,unknown,no
21,student,single,tertiary,no,2764,yes,no,cellular,78,2,354,2,failure,no
30,blue-collar,married,primary,no,-5,yes,no,cellular,518,2,-1,0,unknown,no
28,student,single,tertiary,no,385,yes,no,telephone,203,5,-1,0,unknown,no
26,blue-collar,married,primary,no,595,yes,yes,cellular,222,3,-1,0,unknown,no
28,management,single,tertiary,no,-386,yes,no,cellular,59,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,2145,yes,no,cellular,727,2,-1,0,unknown,yes
26,blue-collar,single,secondary,no,154,yes,no,cellular,1010,2,356,2,failure,no
27,technician,single,secondary,no,2293,yes,no,cellular,317,3,364,1,other,no
25,services,single,secondary,no,-371,yes,no,cellular,147,2,347,3,other,no
26,blue-collar,single,secondary,no,-93,yes,no,cellular,599,2,-1,0,unknown,no
29,technician,single,secondary,no,577,yes,no,cellular,18,4,-1,0,unknown,no
27,technician,single,secondary,no,598,yes,no,cellular,309,2,-1,0,unknown,no
27,management,single,tertiary,no,574,yes,no,cellular,196,3,-1,0,unknown,no
22,admin.,single,secondary,no,1157,yes,yes,cellular,336,2,-1,0,unknown,no
28,management,single,secondary,no,1609,yes,no,cellular,98,2,315,3,failure,no
30,technician,married,secondary,no,33,yes,no,cellular,146,2,-1,0,unknown,no
26,blue-collar,single,primary,no,-887,yes,no,cellular,827,2,-1,0,unknown,yes
27,technician,married,secondary,no,267,yes,no,cellular,166,4,-1,0,unknown,no
30,management,single,tertiary,no,264,yes,no,cellular,36,2,370,2,other,no
27,admin.,single,primary,no,528,yes,yes,cellular,267,2,311,2,failure,no
27,blue-collar,single,secondary,no,240,yes,no,cellular,166,4,-1,0,unknown,no
28,blue-collar,married,secondary,no,1072,yes,no,cellular,630,2,356,4,other,no
30,admin.,married,secondary,no,2678,yes,no,cellular,23,5,-1,0,unknown,no
23,student,single,secondary,no,234,yes,no,cellular,33,5,354,7,other,no
29,admin.,single,secondary,no,306,yes,no,cellular,774,4,-1,0,unknown,yes
30,services,divorced,secondary,no,1336,yes,no,cellular,13,3,355,5,failure,no
30,admin.,single,secondary,no,3068,yes,no,cellular,227,2,-1,0,unknown,no
28,technician,single,secondary,no,3,no,no,telephone,40,8,349,6,failure,no
28,blue-collar,single,secondary,no,2528,yes,no,cellular,190,8,-1,0,unknown,no
30,management,single,tertiary,no,2017,yes,no,cellular,213,4,-1,0,unknown,no
27,blue-collar,single,secondary,no,2752,yes,no,cellular,165,2,-1,0,unknown,no
29,management,single,tertiary,no,2637,yes,no,cellular,179,3,-1,0,unknown,no
30,technician,single,secondary,no,778,yes,no,cellular,22,2,346,2,failure,no
27,blue-collar,single,secondary,no,179,yes,no,cellular,74,2,-1,0,unknown,no
23,blue-collar,single,secondary,no,668,yes,no,cellular,857,3,-1,0,unknown,no
25,blue-collar,single,primary,no,292,yes,yes,cellular,1027,2,-1,0,unknown,yes
24,services,single,secondary,no,1299,yes,yes,cellular,113,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,320,yes,no,cellular,549,3,-1,0,unknown,no
28,entrepreneur,single,tertiary,no,224,yes,no,cellular,567,2,-1,0,unknown,no
27,unemployed,single,secondary,no,259,yes,no,cellular,12,2,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,219,yes,no,cellular,76,2,356,1,failure,no
30,retired,single,secondary,no,48,no,no,cellular,142,2,300,1,other,no
22,management,single,tertiary,no,103,yes,no,cellular,130,2,-1,0,unknown,no
25,management,married,tertiary,no,127,yes,no,cellular,695,2,-1,0,unknown,no
29,blue-collar,divorced,unknown,no,101,yes,no,cellular,295,2,355,4,failure,no
29,management,married,tertiary,no,318,yes,no,cellular,1434,2,356,4,failure,no
23,student,single,secondary,no,2530,yes,no,cellular,194,3,364,3,other,no
26,services,single,primary,no,-32,yes,no,cellular,486,2,336,6,other,no
30,management,married,tertiary,no,1814,yes,no,cellular,207,4,-1,0,unknown,no
28,blue-collar,married,primary,no,519,yes,no,cellular,82,9,-1,0,unknown,no
22,student,single,primary,no,110,yes,no,cellular,237,2,-1,0,unknown,no
27,entrepreneur,married,secondary,no,97,yes,yes,cellular,13,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,1958,yes,no,cellular,112,4,349,1,failure,no
27,blue-collar,single,secondary,no,294,yes,no,cellular,466,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,-350,yes,no,cellular,80,3,329,3,failure,no
28,technician,single,secondary,no,-16,yes,no,cellular,251,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,8950,yes,no,cellular,11,4,355,1,other,no
30,services,single,secondary,no,177,yes,no,cellular,187,4,356,2,other,no
30,services,married,secondary,no,1808,yes,no,cellular,83,2,-1,0,unknown,no
24,blue-collar,single,primary,no,174,yes,no,cellular,22,3,-1,0,unknown,no
29,management,divorced,tertiary,no,559,yes,no,cellular,6,4,-1,0,unknown,no
28,services,single,secondary,no,129,yes,no,cellular,32,2,-1,0,unknown,no
29,admin.,single,secondary,no,596,yes,no,cellular,172,2,346,6,failure,no
25,blue-collar,single,secondary,no,84,yes,no,cellular,6,2,-1,0,unknown,no
29,management,married,tertiary,no,1387,yes,no,cellular,256,2,-1,0,unknown,yes
26,blue-collar,married,primary,no,172,yes,no,cellular,410,3,354,3,failure,no
24,technician,single,secondary,no,-156,yes,no,cellular,4,2,-1,0,unknown,no
27,technician,single,secondary,no,78,yes,yes,cellular,5,2,-1,0,unknown,no
24,technician,single,secondary,no,-73,yes,no,cellular,7,2,-1,0,unknown,no
28,admin.,single,primary,no,25,yes,no,cellular,296,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,583,no,no,cellular,453,2,-1,0,unknown,no
28,services,married,secondary,no,38,yes,no,cellular,16,5,355,3,other,no
25,blue-collar,single,secondary,no,286,yes,no,cellular,663,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,-398,yes,no,cellular,14,3,355,4,other,no
29,blue-collar,married,secondary,no,97,yes,no,cellular,342,4,-1,0,unknown,no
27,technician,married,tertiary,no,176,yes,no,cellular,10,2,350,7,other,no
22,services,married,secondary,no,817,yes,no,cellular,128,3,-1,0,unknown,no
24,admin.,single,secondary,no,843,yes,no,cellular,22,2,-1,0,unknown,no
30,blue-collar,divorced,primary,no,-258,yes,no,cellular,18,2,-1,0,unknown,no
28,admin.,married,secondary,no,576,yes,yes,cellular,20,6,-1,0,unknown,no
28,technician,single,tertiary,no,426,no,no,cellular,11,4,355,1,other,no
27,technician,single,secondary,no,155,yes,no,cellular,26,4,-1,0,unknown,no
24,entrepreneur,single,secondary,no,69,yes,no,cellular,35,3,-1,0,unknown,no
27,technician,single,secondary,no,1842,yes,yes,cellular,687,2,300,1,failure,no
24,services,married,secondary,no,183,yes,no,cellular,453,4,-1,0,unknown,no
28,self-employed,married,secondary,no,-522,yes,yes,cellular,638,2,-1,0,unknown,yes
29,blue-collar,single,secondary,no,1472,no,no,cellular,246,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,5482,yes,no,cellular,424,2,-1,0,unknown,no
26,admin.,single,secondary,no,483,yes,no,cellular,305,2,-1,0,unknown,no
22,services,single,secondary,no,236,yes,no,cellular,236,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,1421,yes,no,cellular,209,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,23,yes,no,cellular,11,6,367,1,other,no
28,blue-collar,single,primary,no,426,yes,no,cellular,953,3,-1,0,unknown,no
24,student,single,secondary,no,508,yes,no,telephone,12,3,374,1,other,no
30,admin.,single,secondary,no,2,yes,no,telephone,56,9,-1,0,unknown,no
30,blue-collar,single,secondary,no,1837,yes,no,cellular,109,2,-1,0,unknown,no
29,blue-collar,married,primary,no,79,yes,no,cellular,27,4,356,2,failure,no
23,services,single,secondary,no,1393,yes,yes,cellular,42,8,-1,0,unknown,no
27,technician,single,secondary,no,292,yes,no,telephone,45,4,-1,0,unknown,no
25,services,married,secondary,no,121,yes,no,cellular,477,3,356,3,other,no
24,services,single,secondary,yes,-1414,yes,yes,cellular,171,2,-1,0,unknown,no
29,management,single,tertiary,no,722,yes,no,telephone,81,4,-1,0,unknown,no
26,admin.,single,secondary,no,236,yes,yes,cellular,8,2,-1,0,unknown,no
27,student,single,secondary,no,568,yes,no,cellular,28,6,-1,0,unknown,no
28,admin.,single,secondary,no,0,yes,yes,cellular,390,5,-1,0,unknown,yes
29,unemployed,single,tertiary,no,497,yes,no,cellular,642,3,298,6,success,yes
20,blue-collar,single,secondary,no,76,yes,no,cellular,639,2,-1,0,unknown,yes
28,blue-collar,married,secondary,no,1113,yes,no,cellular,135,1,108,2,other,no
27,student,single,secondary,no,1925,no,no,cellular,190,1,-1,0,unknown,no
24,management,single,tertiary,no,3197,no,no,cellular,172,1,-1,0,unknown,no
27,management,single,tertiary,no,377,no,no,cellular,91,1,-1,0,unknown,no
30,management,married,tertiary,no,877,no,no,cellular,122,2,108,3,failure,no
29,management,single,tertiary,no,265,no,no,cellular,491,1,-1,0,unknown,yes
27,technician,divorced,secondary,no,1977,yes,no,cellular,449,1,-1,0,unknown,yes
28,student,single,secondary,no,5916,no,no,cellular,259,1,63,5,failure,no
26,student,single,secondary,no,620,no,no,cellular,223,1,94,1,success,yes
27,student,single,tertiary,no,3733,yes,no,cellular,198,1,98,6,success,yes
29,management,single,tertiary,no,428,no,no,cellular,293,2,-1,0,unknown,yes
28,technician,single,secondary,no,1532,no,no,cellular,253,1,107,5,failure,no
30,entrepreneur,single,tertiary,no,999,no,no,cellular,157,3,-1,0,unknown,no
26,technician,married,tertiary,no,2026,no,no,cellular,43,1,-1,0,unknown,no
27,management,single,tertiary,no,616,yes,no,cellular,685,1,101,1,other,yes
29,management,single,tertiary,no,7578,no,no,cellular,46,3,-1,0,unknown,no
21,student,single,primary,no,1596,no,no,cellular,101,2,-1,0,unknown,no
29,admin.,single,secondary,no,265,yes,no,cellular,304,1,-1,0,unknown,no
27,student,single,tertiary,no,118,no,no,cellular,112,1,-1,0,unknown,no
28,self-employed,single,tertiary,no,2503,no,no,cellular,426,1,-1,0,unknown,yes
29,technician,single,secondary,no,594,no,no,cellular,128,1,-1,0,unknown,no
29,technician,single,secondary,no,590,no,no,cellular,124,1,-1,0,unknown,yes
26,blue-collar,single,tertiary,no,567,no,no,cellular,421,1,-1,0,unknown,yes
26,student,single,unknown,no,689,no,no,cellular,678,2,-1,0,unknown,yes
28,unemployed,married,tertiary,no,482,no,no,cellular,119,1,-1,0,unknown,yes
26,student,single,tertiary,no,5169,yes,no,cellular,397,1,35,2,failure,yes
26,student,single,tertiary,no,5741,no,no,cellular,327,1,-1,0,unknown,no
20,student,single,secondary,no,162,no,no,cellular,106,2,-1,0,unknown,no
28,technician,single,tertiary,no,386,no,no,cellular,867,1,-1,0,unknown,yes
28,technician,single,tertiary,no,0,yes,no,cellular,269,1,40,2,failure,yes
30,admin.,married,tertiary,no,501,yes,yes,cellular,92,1,-1,0,unknown,no
28,management,single,tertiary,no,957,no,no,cellular,915,2,-1,0,unknown,yes
30,technician,single,secondary,no,156,yes,no,cellular,157,4,363,5,failure,no
24,blue-collar,single,secondary,no,167,no,yes,cellular,288,1,96,2,success,yes
30,blue-collar,single,secondary,no,411,no,no,cellular,115,1,-1,0,unknown,no
30,admin.,married,secondary,no,1165,no,no,cellular,205,1,35,2,failure,no
28,student,married,tertiary,no,803,yes,no,cellular,324,1,-1,0,unknown,no
28,admin.,single,secondary,no,707,yes,no,cellular,226,1,-1,0,unknown,yes
28,management,married,secondary,no,466,yes,no,cellular,123,2,-1,0,unknown,no
29,admin.,married,tertiary,no,238,no,no,cellular,344,2,88,1,failure,yes
29,technician,single,secondary,no,6,no,no,cellular,315,1,-1,0,unknown,yes
27,student,single,secondary,no,253,no,no,cellular,242,2,-1,0,unknown,yes
27,technician,single,tertiary,no,11862,no,no,telephone,281,5,101,1,success,no
24,self-employed,single,unknown,no,1179,no,no,cellular,78,1,105,1,failure,no
24,student,single,secondary,no,23878,no,no,cellular,133,1,97,1,success,yes
30,technician,married,tertiary,no,1570,yes,no,cellular,260,1,-1,0,unknown,no
30,management,single,tertiary,no,320,no,no,cellular,140,1,-1,0,unknown,no
30,technician,single,tertiary,no,411,no,no,cellular,111,1,35,1,failure,no
26,student,single,secondary,no,8015,no,no,cellular,109,1,-1,0,unknown,no
25,student,single,secondary,no,715,no,no,cellular,217,1,-1,0,unknown,no
26,management,married,tertiary,no,243,no,no,cellular,482,1,-1,0,unknown,yes
29,unknown,single,secondary,no,923,no,no,cellular,333,1,-1,0,unknown,no
30,technician,single,secondary,no,707,no,no,cellular,228,1,-1,0,unknown,no
27,technician,single,secondary,no,405,no,no,cellular,256,1,-1,0,unknown,no
25,management,single,tertiary,no,1602,yes,no,cellular,154,1,-1,0,unknown,no
30,management,single,tertiary,no,938,no,no,cellular,172,2,105,1,other,no
25,management,single,tertiary,no,1317,no,no,cellular,176,1,-1,0,unknown,yes
27,management,single,tertiary,no,207,no,no,telephone,240,4,-1,0,unknown,no
26,self-employed,single,tertiary,no,560,no,no,telephone,122,2,-1,0,unknown,no
25,student,single,tertiary,no,241,no,no,cellular,351,1,-1,0,unknown,no
30,management,married,unknown,no,385,no,no,cellular,56,2,97,2,other,no
25,admin.,single,tertiary,no,220,no,no,cellular,68,1,-1,0,unknown,no
27,unemployed,single,primary,no,223,no,no,cellular,103,1,-1,0,unknown,no
26,admin.,single,tertiary,no,2170,yes,no,cellular,81,1,29,1,failure,no
26,admin.,married,unknown,no,4311,no,no,cellular,75,1,-1,0,unknown,no
24,student,married,unknown,no,146,no,no,cellular,147,1,40,1,failure,no
28,self-employed,single,tertiary,no,805,no,no,cellular,69,1,99,1,success,no
28,admin.,single,tertiary,no,336,no,no,cellular,135,1,-1,0,unknown,no
25,management,single,tertiary,no,530,no,no,cellular,88,1,-1,0,unknown,no
21,technician,single,unknown,no,360,no,no,cellular,131,2,-1,0,unknown,yes
25,student,single,tertiary,no,326,no,no,cellular,390,1,-1,0,unknown,yes
26,student,single,secondary,no,100,no,no,cellular,445,1,-1,0,unknown,yes
30,self-employed,single,tertiary,no,166,no,no,cellular,136,1,-1,0,unknown,no
29,services,married,secondary,no,1135,yes,no,cellular,407,2,98,1,success,no
25,student,single,secondary,no,304,no,no,cellular,226,2,-1,0,unknown,yes
26,student,single,tertiary,no,39,no,no,cellular,396,3,-1,0,unknown,yes
21,blue-collar,single,secondary,no,164,no,no,cellular,260,1,-1,0,unknown,no
28,admin.,married,secondary,no,0,yes,yes,cellular,89,1,-1,0,unknown,no
28,admin.,married,secondary,no,147,yes,yes,cellular,82,1,-1,0,unknown,no
29,management,single,tertiary,no,2907,yes,no,cellular,150,1,-1,0,unknown,no
25,student,single,unknown,no,3,no,no,cellular,170,1,-1,0,unknown,yes
28,technician,single,secondary,no,6551,no,no,cellular,362,1,77,1,failure,no
26,student,single,tertiary,no,255,no,no,cellular,264,2,-1,0,unknown,no
29,student,single,tertiary,no,795,no,no,cellular,258,1,-1,0,unknown,no
25,technician,single,secondary,no,1847,no,no,cellular,137,2,-1,0,unknown,no
29,management,single,tertiary,no,15459,no,no,cellular,245,3,97,7,success,no
25,admin.,married,tertiary,no,906,no,no,cellular,253,1,-1,0,unknown,yes
21,admin.,single,secondary,no,524,no,no,cellular,185,1,-1,0,unknown,yes
24,technician,single,secondary,no,1234,no,no,cellular,480,2,-1,0,unknown,no
30,admin.,single,secondary,no,983,yes,no,cellular,189,2,-1,0,unknown,yes
29,self-employed,married,tertiary,no,2305,no,no,cellular,82,2,-1,0,unknown,no
27,management,single,tertiary,no,80,no,no,cellular,188,2,-1,0,unknown,no
26,management,single,tertiary,no,155,yes,no,cellular,74,4,43,5,other,no
27,management,single,tertiary,no,7,no,no,cellular,483,2,-1,0,unknown,no
27,student,single,secondary,no,274,no,no,cellular,283,1,-1,0,unknown,no
28,admin.,single,secondary,no,157,no,no,cellular,155,3,-1,0,unknown,yes
24,admin.,single,tertiary,no,0,yes,no,cellular,122,2,-1,0,unknown,yes
26,admin.,single,secondary,no,2509,no,no,cellular,776,3,97,3,success,yes
30,admin.,single,secondary,no,1027,yes,no,cellular,136,2,114,1,success,no
25,management,single,tertiary,no,430,no,yes,cellular,145,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,383,no,no,cellular,101,1,-1,0,unknown,no
25,management,single,tertiary,no,808,no,no,cellular,268,2,-1,0,unknown,no
25,student,single,unknown,no,92,no,no,cellular,297,1,-1,0,unknown,no
30,management,single,tertiary,no,5359,no,no,cellular,119,1,98,1,success,yes
26,student,single,secondary,no,0,no,no,cellular,107,2,-1,0,unknown,no
25,admin.,single,secondary,no,425,no,no,cellular,100,1,-1,0,unknown,no
24,blue-collar,single,unknown,no,192,no,no,cellular,424,1,-1,0,unknown,no
25,management,single,tertiary,no,222,no,no,cellular,114,1,-1,0,unknown,no
23,admin.,single,secondary,no,1358,no,no,cellular,237,2,-1,0,unknown,no
28,management,single,tertiary,no,0,no,no,telephone,198,2,-1,0,unknown,no
21,blue-collar,single,secondary,no,2265,no,no,cellular,156,4,99,2,success,no
26,student,single,tertiary,no,13107,yes,no,cellular,112,2,-1,0,unknown,no
25,admin.,single,tertiary,no,760,yes,no,cellular,223,3,89,2,failure,yes
25,student,single,unknown,no,277,no,no,cellular,311,2,-1,0,unknown,yes
28,management,married,tertiary,no,1109,yes,no,cellular,89,4,310,5,failure,no
30,self-employed,single,tertiary,no,48,no,no,cellular,144,2,187,1,failure,no
29,management,single,tertiary,no,559,no,no,telephone,86,4,-1,0,unknown,no
23,student,single,unknown,no,565,no,no,cellular,162,7,-1,0,unknown,no
29,services,married,secondary,no,3748,no,no,cellular,322,3,-1,0,unknown,no
26,management,single,tertiary,no,2506,no,no,cellular,210,2,100,1,success,no
30,admin.,married,secondary,no,0,no,no,cellular,93,3,-1,0,unknown,no
24,student,single,secondary,no,501,no,no,cellular,121,6,-1,0,unknown,no
24,technician,single,secondary,no,434,no,no,cellular,331,1,-1,0,unknown,no
25,technician,single,secondary,no,7103,yes,no,cellular,188,3,10,1,failure,yes
25,technician,married,secondary,no,517,no,no,cellular,135,3,-1,0,unknown,no
30,management,single,tertiary,no,1269,no,no,cellular,361,2,-1,0,unknown,no
28,admin.,single,tertiary,no,14,no,no,cellular,201,1,-1,0,unknown,no
26,management,single,tertiary,no,1274,yes,no,cellular,190,1,84,1,failure,no
25,unemployed,single,tertiary,no,343,no,no,cellular,377,1,-1,0,unknown,yes
25,technician,single,secondary,no,1199,no,no,cellular,287,1,-1,0,unknown,yes
24,student,single,unknown,no,839,no,no,cellular,65,1,-1,0,unknown,no
30,management,married,tertiary,no,155,yes,no,cellular,353,1,-1,0,unknown,no
26,management,single,secondary,no,2613,no,no,cellular,326,1,-1,0,unknown,yes
25,student,single,secondary,no,1116,yes,no,cellular,119,1,20,5,failure,no
25,technician,single,secondary,no,938,no,no,cellular,1048,1,-1,0,unknown,yes
30,management,single,tertiary,no,147,no,no,cellular,153,1,-1,0,unknown,no
23,services,single,secondary,no,31,no,no,cellular,192,1,-1,0,unknown,yes
30,self-employed,single,tertiary,no,3343,no,no,cellular,235,1,-1,0,unknown,yes
27,management,single,tertiary,no,1840,no,no,cellular,220,1,28,8,other,yes
27,services,single,secondary,no,0,no,no,cellular,181,1,-1,0,unknown,no
30,management,single,tertiary,no,3289,no,no,cellular,111,1,-1,0,unknown,no
29,management,single,tertiary,no,92,no,no,cellular,101,1,92,5,success,no
26,management,single,tertiary,no,1623,no,no,cellular,479,1,-1,0,unknown,yes
26,admin.,single,tertiary,no,313,no,yes,cellular,199,1,96,2,success,yes
30,student,single,secondary,no,1555,no,no,cellular,115,1,-1,0,unknown,no
26,management,single,tertiary,no,3178,no,no,cellular,64,1,-1,0,unknown,no
29,management,single,tertiary,no,307,yes,no,cellular,690,1,-1,0,unknown,yes
26,technician,married,secondary,no,915,no,no,cellular,384,1,-1,0,unknown,yes
28,management,single,unknown,no,560,no,no,cellular,135,1,-1,0,unknown,no
25,management,single,tertiary,no,4578,no,no,cellular,100,1,-1,0,unknown,no
25,management,single,tertiary,no,1628,no,no,cellular,91,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,871,yes,no,cellular,310,1,-1,0,unknown,no
27,technician,single,tertiary,no,15161,no,no,cellular,74,1,120,1,success,yes
30,student,single,tertiary,no,3094,no,no,cellular,116,2,-1,0,unknown,no
29,technician,single,secondary,no,1165,no,no,cellular,245,1,-1,0,unknown,yes
28,self-employed,single,tertiary,no,5215,no,no,cellular,673,1,-1,0,unknown,no
24,student,single,secondary,no,228,no,no,cellular,154,1,-1,0,unknown,no
26,admin.,single,secondary,no,96,no,no,cellular,696,1,27,2,failure,no
29,services,married,secondary,no,399,no,no,cellular,210,1,-1,0,unknown,no
28,technician,single,tertiary,no,4987,no,no,cellular,924,2,113,21,success,yes
30,housemaid,married,secondary,no,533,yes,no,cellular,212,1,-1,0,unknown,no
30,management,married,tertiary,no,942,no,no,cellular,146,2,-1,0,unknown,no
27,student,single,secondary,no,121,no,no,cellular,145,2,-1,0,unknown,no
29,technician,married,secondary,no,23,yes,no,cellular,163,1,55,2,failure,yes
30,student,single,secondary,no,155,no,no,cellular,206,3,-1,0,unknown,no
27,admin.,single,secondary,no,261,yes,yes,cellular,592,4,-1,0,unknown,yes
27,technician,single,tertiary,no,200,no,no,cellular,508,1,-1,0,unknown,no
30,management,married,tertiary,no,2694,no,no,cellular,192,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,15,no,no,cellular,136,1,-1,0,unknown,no
29,management,single,tertiary,no,3846,no,no,cellular,313,2,-1,0,unknown,yes
23,technician,single,secondary,no,4545,no,no,cellular,200,1,-1,0,unknown,no
29,blue-collar,married,primary,no,5,no,no,cellular,321,1,-1,0,unknown,yes
25,student,single,tertiary,no,1189,no,no,cellular,165,1,-1,0,unknown,yes
29,management,single,tertiary,no,637,yes,no,cellular,340,1,119,1,failure,yes
26,technician,single,secondary,no,1231,yes,no,cellular,385,2,96,5,success,yes
30,management,single,tertiary,no,3340,no,no,cellular,238,3,-1,0,unknown,yes
28,technician,single,tertiary,no,3623,no,no,cellular,138,2,85,1,success,no
29,self-employed,single,tertiary,no,7752,no,no,cellular,180,1,-1,0,unknown,no
30,admin.,married,tertiary,no,4168,no,no,cellular,198,1,-1,0,unknown,no
26,management,single,tertiary,no,2786,no,no,cellular,300,2,72,1,success,yes
30,technician,single,secondary,no,853,no,no,cellular,343,1,-1,0,unknown,no
22,admin.,single,secondary,no,222,no,no,cellular,156,3,-1,0,unknown,no
27,admin.,single,secondary,no,1,no,no,cellular,42,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,389,no,no,cellular,837,1,-1,0,unknown,yes
25,management,single,tertiary,no,362,no,no,cellular,617,2,-1,0,unknown,yes
29,management,single,tertiary,no,1739,yes,no,cellular,114,1,-1,0,unknown,no
22,student,single,secondary,no,4132,no,no,telephone,34,2,-1,0,unknown,no
30,management,single,tertiary,no,596,no,no,cellular,125,2,-1,0,unknown,no
29,management,single,tertiary,no,2389,no,no,cellular,277,3,-1,0,unknown,no
27,management,married,secondary,no,2071,no,no,cellular,449,1,-1,0,unknown,yes
27,services,single,secondary,no,339,no,no,cellular,182,1,-1,0,unknown,yes
29,management,single,tertiary,no,572,no,no,cellular,224,1,-1,0,unknown,yes
29,student,single,secondary,no,1779,no,no,cellular,400,1,-1,0,unknown,yes
26,student,single,secondary,no,132,no,no,cellular,217,1,-1,0,unknown,yes
29,management,married,tertiary,no,205,no,no,cellular,787,1,-1,0,unknown,yes
26,technician,married,secondary,no,523,no,no,cellular,221,1,126,1,failure,no
30,management,married,tertiary,no,419,yes,no,cellular,194,1,-1,0,unknown,yes
30,management,single,tertiary,no,4,yes,no,cellular,105,1,-1,0,unknown,no
25,admin.,single,secondary,no,1871,no,no,cellular,136,1,-1,0,unknown,yes
25,services,single,secondary,no,594,no,no,cellular,89,2,-1,0,unknown,yes
22,student,single,secondary,no,64,no,no,cellular,112,1,-1,0,unknown,no
24,student,single,secondary,no,1957,no,no,cellular,113,1,-1,0,unknown,no
24,unemployed,single,secondary,no,572,no,no,cellular,442,3,-1,0,unknown,no
27,student,single,secondary,no,538,no,no,cellular,124,2,-1,0,unknown,yes
30,management,single,tertiary,no,3384,no,no,cellular,578,2,-1,0,unknown,yes
30,admin.,married,secondary,no,779,yes,no,cellular,156,2,17,3,other,no
29,admin.,single,tertiary,no,261,no,no,cellular,66,1,79,19,failure,no
27,admin.,single,secondary,no,827,yes,no,cellular,73,1,107,1,failure,no
28,unemployed,single,secondary,no,538,no,no,cellular,114,3,-1,0,unknown,no
27,management,single,tertiary,no,587,no,no,cellular,101,3,-1,0,unknown,no
29,admin.,single,secondary,no,488,yes,no,cellular,105,1,-1,0,unknown,no
24,student,single,unknown,no,1693,no,no,cellular,1094,1,-1,0,unknown,no
20,admin.,single,secondary,no,336,no,yes,cellular,133,1,-1,0,unknown,no
27,admin.,married,secondary,no,897,no,no,cellular,397,1,-1,0,unknown,yes
23,admin.,single,tertiary,no,230,no,no,cellular,264,1,-1,0,unknown,no
28,management,single,secondary,no,171,no,no,cellular,324,1,87,1,success,yes
22,admin.,single,tertiary,no,377,no,no,cellular,155,1,-1,0,unknown,no
25,management,single,tertiary,no,295,no,no,cellular,169,1,-1,0,unknown,no
28,management,single,secondary,no,1633,no,no,cellular,275,1,-1,0,unknown,yes
25,services,single,secondary,no,801,no,no,cellular,255,2,-1,0,unknown,yes
26,services,single,secondary,no,2158,yes,yes,telephone,227,1,-1,0,unknown,no
25,self-employed,single,tertiary,no,42,yes,no,cellular,149,1,94,1,success,yes
21,student,single,secondary,no,794,no,no,cellular,191,1,-1,0,unknown,yes
28,admin.,married,tertiary,no,153,yes,no,cellular,77,1,-1,0,unknown,no
28,management,single,tertiary,no,874,yes,no,cellular,509,1,-1,0,unknown,yes
24,management,single,tertiary,no,1004,yes,no,cellular,133,1,67,2,failure,no
30,technician,single,tertiary,no,0,yes,no,cellular,159,2,-1,0,unknown,yes
30,management,single,tertiary,no,2419,no,yes,cellular,213,2,-1,0,unknown,no
25,management,single,tertiary,no,289,no,no,cellular,604,1,-1,0,unknown,no
23,student,single,secondary,no,9216,no,no,cellular,471,2,-1,0,unknown,no
21,services,single,secondary,no,361,no,no,telephone,329,1,95,1,other,no
