duration,campaign,contact_unknown,poutcome_success,age,housing,contact_cellular,loan,pdays,poutcome_failure,default,education_primary,job_blue-collar,contact_telephone,previous,job_services,job_admin.,target
112.0,6.0,0.0,0.0,52.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
127.0,4.0,0.0,0.0,54.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
161.0,1.0,0.0,0.0,58.0,1.0,1.0,0.0,324.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0
218.0,2.0,0.0,1.0,61.0,0.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
144.0,2.0,0.0,0.0,53.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
264.0,1.0,1.0,0.0,56.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
639.0,2.0,0.0,1.0,56.0,1.0,1.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
345.0,17.0,0.0,0.0,58.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
400.0,3.0,0.0,0.0,51.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200.0,2.0,1.0,0.0,54.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
40.0,2.0,0.0,0.0,60.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120.0,2.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156.0,2.0,0.0,0.0,56.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
249.0,2.0,1.0,0.0,59.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
797.0,2.0,0.0,0.0,57.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
400.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157.0,4.0,0.0,0.0,62.0,0.0,0.0,0.0,183.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0
303.0,1.0,1.0,0.0,53.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
463.0,3.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
200.0,2.0,1.0,0.0,51.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
205.0,4.0,0.0,0.0,53.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
352.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,332.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
43.0,4.0,1.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
722.0,3.0,0.0,0.0,51.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
358.0,6.0,0.0,0.0,72.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
208.0,7.0,0.0,0.0,59.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
129.0,1.0,1.0,0.0,56.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
177.0,1.0,0.0,0.0,56.0,0.0,1.0,0.0,197.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0
271.0,1.0,0.0,0.0,52.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
82.0,1.0,1.0,0.0,61.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
287.0,2.0,0.0,0.0,53.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1666.0,1.0,1.0,0.0,53.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
346.0,1.0,0.0,0.0,71.0,0.0,1.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
74.0,2.0,1.0,0.0,60.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106.0,3.0,1.0,0.0,58.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
92.0,3.0,0.0,0.0,52.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
196.0,2.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151.0,1.0,0.0,0.0,57.0,0.0,1.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
224.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
176.0,1.0,0.0,0.0,55.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
396.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
216.0,1.0,0.0,1.0,58.0,0.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
412.0,2.0,0.0,0.0,53.0,0.0,1.0,1.0,143.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
187.0,1.0,0.0,0.0,53.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
87.0,2.0,0.0,0.0,51.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
263.0,1.0,0.0,0.0,56.0,1.0,1.0,1.0,357.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0
83.0,2.0,0.0,0.0,56.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
112.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
883.0,1.0,0.0,0.0,83.0,0.0,0.0,0.0,140.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
272.0,9.0,1.0,0.0,58.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
228.0,1.0,1.0,0.0,59.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159.0,1.0,0.0,0.0,53.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
103.0,2.0,1.0,0.0,58.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
222.0,3.0,0.0,0.0,54.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
79.0,1.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
62.0,3.0,0.0,0.0,61.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
177.0,3.0,0.0,0.0,52.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
227.0,1.0,1.0,0.0,52.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
343.0,4.0,0.0,0.0,53.0,1.0,1.0,1.0,167.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0
287.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220.0,7.0,0.0,0.0,79.0,0.0,0.0,0.0,450.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
1007.0,6.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
82.0,2.0,0.0,0.0,51.0,1.0,0.0,0.0,254.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
110.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
251.0,5.0,0.0,0.0,51.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
577.0,4.0,1.0,0.0,56.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35.0,7.0,1.0,0.0,58.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
188.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
288.0,3.0,0.0,0.0,53.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
137.0,4.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41.0,3.0,1.0,0.0,57.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166.0,1.0,0.0,0.0,56.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
271.0,2.0,0.0,0.0,55.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
235.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109.0,1.0,0.0,0.0,51.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
293.0,1.0,0.0,1.0,71.0,0.0,1.0,0.0,425.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1823.0,1.0,0.0,0.0,58.0,1.0,1.0,0.0,205.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
14.0,9.0,0.0,0.0,59.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
277.0,5.0,0.0,0.0,82.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
984.0,1.0,0.0,0.0,53.0,1.0,1.0,0.0,368.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
264.0,2.0,0.0,0.0,56.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
432.0,1.0,0.0,0.0,65.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
565.0,3.0,1.0,0.0,51.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
264.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
15.0,10.0,0.0,0.0,60.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
12.0,10.0,0.0,0.0,54.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70.0,1.0,0.0,0.0,54.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
452.0,3.0,0.0,0.0,54.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
143.0,8.0,0.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
110.0,4.0,1.0,0.0,56.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
91.0,2.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
394.0,1.0,1.0,0.0,53.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
153.0,2.0,1.0,0.0,56.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
335.0,1.0,0.0,0.0,54.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
418.0,1.0,1.0,0.0,51.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95.0,4.0,0.0,0.0,51.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
265.0,4.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
244.0,4.0,0.0,0.0,58.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
143.0,5.0,0.0,0.0,51.0,0.0,1.0,0.0,294.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
66.0,2.0,0.0,0.0,54.0,1.0,1.0,0.0,198.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
159.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
131.0,2.0,0.0,0.0,60.0,1.0,1.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0
207.0,2.0,0.0,0.0,59.0,0.0,0.0,0.0,153.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
551.0,3.0,0.0,0.0,54.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41.0,2.0,0.0,0.0,53.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
176.0,2.0,0.0,0.0,51.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189.0,2.0,0.0,0.0,56.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
276.0,2.0,0.0,0.0,63.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
416.0,1.0,1.0,0.0,56.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
449.0,2.0,0.0,0.0,60.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
195.0,2.0,0.0,0.0,71.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
288.0,9.0,0.0,0.0,57.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139.0,2.0,0.0,0.0,76.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
173.0,1.0,1.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186.0,4.0,0.0,0.0,57.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
186.0,1.0,0.0,0.0,56.0,0.0,1.0,0.0,433.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
126.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
292.0,2.0,0.0,0.0,55.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
340.0,5.0,0.0,0.0,55.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
160.0,4.0,0.0,0.0,51.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
22.0,7.0,0.0,0.0,57.0,1.0,0.0,0.0,337.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0
325.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,180.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,1
364.0,1.0,0.0,0.0,57.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67.0,2.0,1.0,0.0,51.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
331.0,2.0,0.0,0.0,61.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
268.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
730.0,1.0,1.0,0.0,52.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
260.0,1.0,1.0,0.0,52.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
185.0,1.0,1.0,0.0,60.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
70.0,3.0,0.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
108.0,1.0,1.0,0.0,54.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
605.0,1.0,1.0,0.0,53.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
327.0,2.0,0.0,0.0,55.0,0.0,0.0,0.0,140.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
200.0,1.0,0.0,0.0,64.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54.0,4.0,0.0,0.0,51.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
437.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
58.0,2.0,0.0,0.0,52.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168.0,2.0,0.0,0.0,53.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
84.0,1.0,0.0,0.0,56.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
86.0,1.0,0.0,0.0,56.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
966.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,2.0,0.0,0.0,52.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
67.0,4.0,0.0,0.0,55.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
185.0,1.0,0.0,0.0,57.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141.0,2.0,0.0,0.0,65.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141.0,1.0,1.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
79.0,2.0,0.0,0.0,59.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
390.0,15.0,0.0,0.0,57.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
212.0,2.0,0.0,1.0,61.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
1021.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130.0,1.0,0.0,0.0,59.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
205.0,4.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
181.0,3.0,1.0,0.0,59.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
158.0,1.0,0.0,0.0,51.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
791.0,2.0,0.0,0.0,71.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152.0,1.0,0.0,0.0,52.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
456.0,2.0,0.0,0.0,71.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
301.0,1.0,0.0,0.0,56.0,1.0,1.0,0.0,368.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
727.0,4.0,0.0,0.0,53.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
281.0,3.0,0.0,0.0,51.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1616.0,1.0,0.0,1.0,77.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
829.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90.0,1.0,1.0,0.0,53.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
364.0,2.0,0.0,0.0,57.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78.0,3.0,1.0,0.0,57.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
157.0,2.0,0.0,0.0,73.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
1330.0,3.0,0.0,0.0,54.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
129.0,3.0,1.0,0.0,51.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
853.0,1.0,0.0,0.0,56.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
87.0,4.0,0.0,0.0,59.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
163.0,1.0,0.0,0.0,52.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
243.0,2.0,0.0,1.0,62.0,0.0,1.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
55.0,2.0,1.0,0.0,58.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216.0,1.0,0.0,1.0,66.0,0.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1
174.0,4.0,1.0,0.0,58.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
133.0,3.0,1.0,0.0,59.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
90.0,8.0,1.0,0.0,55.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
398.0,2.0,0.0,0.0,56.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
65.0,3.0,1.0,0.0,58.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
69.0,5.0,0.0,0.0,56.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116.0,4.0,0.0,0.0,57.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,5.0,0.0,0.0,60.0,0.0,1.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
121.0,1.0,0.0,0.0,52.0,1.0,1.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
76.0,2.0,1.0,0.0,51.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
253.0,2.0,0.0,0.0,61.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
109.0,3.0,0.0,0.0,58.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
410.0,5.0,1.0,0.0,51.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
104.0,1.0,0.0,0.0,53.0,1.0,1.0,0.0,267.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
805.0,3.0,0.0,0.0,59.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,4.0,0.0,0.0,51.0,1.0,0.0,1.0,350.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0
552.0,2.0,0.0,0.0,68.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
